x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
244.6419086046517,-904.2000457393005,34.70668662413955,142.40186068072666,3.8508255180010567,0,2,0,0,0
243.874846900173,-903.5555752748623,34.697818438336256,137.31110020538478,3.825386950077014,0,2,0,0,0
243.10294376820093,-902.8051830446348,34.699336720444265,132.22244619810675,3.8416020123985426,0,2,0,0,0
242.44489034672733,-902.0463848728687,34.70746132526547,128.3476343106993,3.851660015426756,0,2,0,0,0
241.8412296550814,-901.2409906461835,34.70196352321655,125.03681102082021,3.8648363779617383,0,2,0,0,0
241.27521386253648,-900.4051786139607,34.71362770888955,122.32178970365693,3.8772906506554436,0,2,0,0,0
240.74975906556938,-899.5384240252897,34.711537834070626,120.2772284249604,3.8925606418844065,0,2,0,0,0
240.24578177148942,-898.654668610543,34.71331951003522,118.69092640075003,3.9059980260155176,0,2,0,0,0
239.76369518699357,-897.7593546435237,34.71919140852988,117.67179638193952,3.927765414522842,0,2,0,0,0
239.2851722703199,-896.8545970190316,34.72725469507277,117.14554263244652,3.935669740576655,0,2,0,0,0
238.83283243246842,-895.9382882928476,34.73222461137921,117.10059270790215,3.9391293437569637,0,2,0,0,0
238.35752568795579,-895.0321732191369,34.73285697475076,117.02553430861225,3.9459703060488285,0,2,0,0,0
237.89066645293497,-894.1213948316872,34.72051945589483,117.4345700072635,3.9154212074337478,0,2,0,0,0
237.4229172997293,-893.2168343765661,34.75565779376775,118.24698810613671,3.9204822515379942,0,2,0,0,0
236.92814568727044,-892.3258182182908,34.75030113179237,119.66173570380862,3.9171267526985285,0,2,0,0,0
236.41892123856815,-891.443701794371,34.77613934576512,121.58948000916457,3.9187966253504305,0,2,0,0,0
235.87100307259243,-890.5836953418329,34.78479194156826,123.51461374073124,3.92731993044563,0,2,0,0,0
235.3018063865602,-889.7349598919973,34.79550091810525,125.24465742095035,3.9314894311111916,0,3,0,0,0
234.70381450129207,-888.9044973049313,34.80479567665607,126.68246348050319,3.9404881648072885,0,3,0,0,0
234.08922940707998,-888.0916068358347,34.81229237634689,127.95511394595047,3.9000774806634104,0,3,0,0,0
233.4688651773031,-887.3064307989553,34.81999482940883,129.03236505363964,3.8206750706494597,0,3,0,0,0
232.79803902620915,-886.4913789248094,34.82392464000732,129.94340526291123,3.731000860492906,0,3,0,0,0
232.13748794636922,-885.7128439582884,34.83224952481687,130.69771383224673,3.5653229479828976,0,3,0,0,0
231.4620254605543,-884.9405171955004,34.83946690410376,131.40388777292836,3.2753980721052494,0,3,0,0,0
230.7780680989381,-884.174957296811,34.84805242791772,132.14008836954807,2.7566192960568876,0,3,0,0,0
230.087631375005,-883.42023933772,34.850254056788984,132.07796713747453,2.2174917618118233,0,3,0,0,0
229.39626771083567,-882.6759790554643,34.85569777321071,131.820300226041,1.5633213247592752,0,3,0,0,0
228.73300762788858,-881.9214166635647,34.8227870406583,131.79913552784492,0.408984203486459,0,1,0,0,0
228.06805216270732,-881.1717719845474,34.833710104040804,132.12883727168136,1.82271885052416,0,1,0,0,0
227.38466419943143,-880.4152461029589,34.83880690932274,132.4558730663166,2.5996786509255587,0,1,0,0,0
226.67191587743582,-879.6385667510331,34.838241938315335,132.77632481555983,3.2423404449571813,0,1,0,0,0
225.9568108591484,-878.8690570732579,34.84340483490378,133.24577773110497,3.7419011008260257,0,1,0,0,0
225.25519010057906,-878.1257115453482,34.8511671692133,134.34152069547198,4.108687137119099,0,1,0,0,0
224.52701789315324,-877.399268148467,34.85128210280091,136.0609107956482,4.450920783294059,0,1,0,0,0
223.78943717491347,-876.7054742621258,34.85299304574728,138.2516156493136,4.744856279880512,0,1,0,0,0
222.9782824846916,-875.9988408116624,34.863997218944135,140.49180631943702,5.034310488209047,0,1,0,0,0
222.17452858225442,-875.3506723111495,34.865068928152326,142.29006509094273,5.282880344608413,0,1,0,0,0
221.31414795859018,-874.6976780230179,34.865734201669696,143.70429063123277,5.510572645855916,0,1,0,0,0
220.49923092953395,-874.1008975729346,34.87117207217962,144.647724742712,5.71020968027766,0,1,0,0,0
219.64506541693117,-873.4998783301562,34.87247257381678,145.17749394743453,5.896395820102281,0,1,0,0,0
218.7602282333537,-872.889938654378,34.86940303053707,145.31908844336192,6.029267397114489,0,1,0,0,0
217.86877333174925,-872.2656614687294,34.870742104761305,145.1713604292028,6.0462038114916945,0,1,0,0,0
216.9787760884501,-871.6463910387829,34.88787888903171,144.35311479604152,6.005655073654254,0,1,0,0,0
216.10816665843595,-871.0177165633067,34.90210079383105,143.17458219124046,5.929359284333005,0,1,0,0,0
215.26647842040984,-870.3756222715601,34.90535670034588,141.71170839585878,5.836617974858381,0,1,0,0,0
214.45827950688545,-869.7207350246608,34.91203475631774,140.15149110382282,5.686492855055069,0,1,0,0,0
213.69054226530716,-869.0648329667747,34.92202577535063,138.72946660206537,5.487645837455892,0,1,0,0,0
212.89216338662663,-868.3455313900486,34.92560990415514,137.36847409984787,5.212738497101427,0,1,0,0,0
212.15516541636316,-867.649979846552,34.930768645182255,136.2767154907074,4.878779059867344,0,1,0,0,0
211.41791213519173,-866.9301181659102,34.94169762339443,135.39632064909506,4.447249007314236,0,1,0,0,0
210.7029357450665,-866.216683363542,34.947096940875056,134.74718687511051,3.956353673011965,0,1,0,0,0
209.98097064247122,-865.4817434186116,34.95436631403864,134.2843020313902,3.393244555966789,0,2,0,0,0
209.25643844139995,-864.7354521024972,34.96662337034941,133.91002621599367,2.709806326904986,0,2,0,0,0
208.55431584164035,-864.0053648510948,34.97082998212427,133.5785756193039,1.9509638659407131,0,2,0,0,0
207.8430360298371,-863.2606402225792,34.97952047251165,133.25358199307817,1.511024798792087,0,2,0,0,0
207.14830421598163,-862.5152815142646,34.98591052256525,132.93895433161003,1.4578016797092919,0,2,0,0,0
206.4484343060758,-861.7548789670691,34.98893586061895,132.70708608688417,2.0818797421712683,0,2,0,0,0
205.76868722843938,-861.0096924267709,35.00030852835626,132.60481496399066,2.6922332164482734,0,2,0,0,0
205.06441959564108,-860.2360912915319,35.01028803531081,132.52466062807676,3.118600203258381,0,2,0,0,0
204.35231240856228,-859.4516083328053,35.021285521611574,132.46105940700926,3.507643772918715,0,2,0,0,0
203.6614865095471,-858.6894564535469,35.02994110602886,132.42990909977433,3.8469181965622825,0,2,0,0,0
202.96387519972632,-857.9192697145045,35.04231775160879,132.40913246798425,4.158455634221527,0,2,0,0,0
202.27215893461835,-857.1567663373426,35.05147499199957,132.4033535458182,4.4332638277493635,0,2,0,0,0
201.47071898420108,-856.2804878912866,35.06186072137207,132.42175602163596,4.73212437732845,0,2,0,0,0
200.75317624997115,-855.4947372823954,35.068855243548754,132.4301564131584,4.972283335572343,0,2,0,0,0
200.06986859370954,-854.7472770921886,35.07686835601926,132.4299241802304,5.182002552308566,0,2,0,0,0
199.3583558811224,-853.9692448396236,35.083190051652494,132.43691020279547,5.387010692069458,0,2,0,0,0
198.6204339840915,-853.1602600887418,35.091294093802574,132.4491181597664,5.589399751018662,0,2,0,0,0
197.93231025419664,-852.4072617506608,35.09734817761928,132.4453844929312,5.766495509554686,0,2,0,0,0
197.22421518008923,-851.6310148974881,35.103909753076735,132.39140754922326,5.918891547232502,0,2,0,0,0
196.50212476798333,-850.8366240840405,35.11853727400303,132.30536050652475,6.021748997633516,0,2,0,0,0
195.7719585612649,-850.0326163619757,35.127215412259105,132.1485668080791,6.04986587332817,0,2,0,0,0
195.04416538833175,-849.2244848432019,35.13595124129206,131.9699533802474,6.0440748245716955,0,2,0,0,0
194.32089618622558,-848.4172852523625,35.14725385773927,131.715768169653,6.038051679999341,0,2,0,0,0
193.59665444603888,-847.6023025028408,35.155349551513794,131.35513902529513,6.1148031439337975,0,2,0,0,0
192.8653447018587,-846.7677732249722,35.163271975517276,130.93991376542337,6.246604637373143,0,2,0,0,0
192.20486255839933,-846.0036857342348,35.174235373549166,130.51194133839635,6.420408050237476,0,2,0,0,0
191.5309617696912,-845.2097400510684,35.18408163432032,130.0507664337812,6.624019751146351,0,2,0,0,0
190.84875859401654,-844.3938929671422,35.199844293110075,129.4224203034285,6.674043034938945,0,2,0,0,0
190.17238160443958,-843.5689918659627,35.21794766634703,128.5414716203686,6.662620789380471,0,2,0,0,0
189.514174941869,-842.7354080053046,35.22419123332948,127.4561930656041,6.62684076216337,0,2,0,0,0
188.87757566804066,-841.8951962804422,35.22629370056093,126.019437277968,6.56309235562906,0,2,0,0,0
188.2686486862367,-841.04777267389,35.23502717148513,124.32228793498162,6.492498278557558,0,2,0,0,0
187.69213152880548,-840.1908681550995,35.242657475918534,122.40618654253554,6.424020619840908,0,2,0,0,0
187.15375092619797,-839.3240376738831,35.24671943187714,120.26971753820601,6.347949008941936,0,2,0,0,0
186.65659089724068,-838.4454619865865,35.25640246532858,117.97158359773466,6.2702925309940705,0,2,0,0,0
186.1443718469818,-837.447384621948,35.27168460544199,115.2263009013218,6.190065148027686,0,2,0,0,0
185.68892732198583,-836.4373967796564,35.273584593832496,112.44970648878166,6.114443117481025,0,2,0,0,0
185.28904442326166,-835.4189607454464,35.27305896095932,109.5971314565242,6.035631770826772,0,2,0,0,0
184.9448321152595,-834.3961458606645,35.28278457913548,106.73053593995094,5.950312925558719,0,2,0,0,0
184.6565079059801,-833.3711134847254,35.29739958494902,103.85693257516856,5.866283125710913,0,2,0,0,0
184.42256053973688,-832.3458448750898,35.31167908087373,100.94878721384165,5.782084264127421,0,2,0,0,0
184.24434040987398,-831.322998046875,35.33473114836961,97.99568144301925,5.723329359506114,0,2,0,0,0
184.11695966677507,-830.3000705176964,35.35625902079046,94.9485206068617,5.696394035371067,0,2,0,0,0
184.04589596384903,-829.2759351059794,35.37876531090588,91.8731546677635,5.678289161791465,0,2,0,0,0
184.03186631167773,-828.2512170094997,35.402859452925625,88.79796398845889,5.676505250291785,0,2,0,0,0
184.07055133051472,-827.2251076633111,35.42697907686234,85.66796192314813,5.681687943719283,0,2,0,0,0
184.16769277269486,-826.1999722784385,35.451084829680624,82.56581262535879,5.701636429641238,0,2,0,0,0
184.32056761806598,-825.1773236673325,35.47412194106728,79.44728064430437,5.736340455339467,0,3,0,0,0
184.5302379152272,-824.1571410801262,35.49183148406446,76.40188919057513,5.783266316183924,0,3,0,0,0
184.7945471344865,-823.1422766149044,35.511619839631024,73.41606257527589,5.821666459464986,0,3,0,0,0
185.113400000846,-822.134138982743,35.531459354609254,70.5894374488663,5.876909110539904,0,3,0,0,0
185.48399826721288,-821.1344762481749,35.55017282981426,67.86564793469455,5.937833814840861,0,3,0,0,0
185.90752028505085,-820.1412729406729,35.56462942603976,65.30713726517834,6.021316885556811,0,3,0,0,0
186.37743174907519,-819.153589386493,35.584887362830344,62.90083386760577,6.105676238997306,0,1,0,0,0
186.90032760374015,-818.1659935610369,35.604728332534435,60.65727396524866,6.260424115458376,0,1,0,0,0
187.40879267267883,-817.2902339128777,35.623830426298085,58.80751470647286,6.362076799455531,0,1,0,0,0
187.9507932025008,-816.4163865977898,35.650248202309015,57.11290999276898,6.4649495960024055,0,1,0,0,0
188.52581603405997,-815.5438892934471,35.67111045196653,55.54484561933201,6.5811162120599915,0,1,0,0,0
189.14122690499062,-814.6758276475593,35.6799994090572,54.22707985022821,6.698080878126616,0,1,0,0,0
189.7842239640886,-813.8056324599311,35.701503209583464,52.91441406562377,6.815996438242987,0,1,0,0,0
190.45526472030906,-812.9313237806782,35.735339677706364,51.68694237847781,6.9533040750090995,0,1,0,0,0
191.16188532894012,-812.0549572808668,35.76208133045584,50.608277159276504,7.1073010871866105,0,1,0,0,0
191.80732213088777,-811.2851506881416,35.783664850331846,49.7804822806642,7.231990554440196,0,1,0,0,0
192.47212145570666,-810.5097227646038,35.81207979824394,48.96604100215359,7.362985619492859,0,1,0,0,0
193.1584646156989,-809.7292435923591,35.840140239149335,48.23481105696689,7.4886136434963015,0,1,0,0,0
193.86795886221807,-808.9448711946607,35.864237260818484,47.64316587412687,7.623148387888221,0,1,0,0,0
194.59725486423122,-808.1542410077527,35.88632201198489,47.15362294163066,7.745538779304057,0,1,0,0,0
195.34438276919536,-807.355743393302,35.91073192171753,46.76557935930668,7.876011914536707,0,1,0,0,0
196.1089845574461,-806.548885056749,35.936525537446144,46.481438955377904,8.00863863904903,0,1,0,0,0
196.89022728306009,-805.7319842502475,35.96019348204136,46.354256766163175,8.14660103863732,0,1,0,0,0
197.68605661665788,-804.9040255378932,35.98135217446834,46.41064778378192,8.27419558406575,0,1,0,0,0
198.49288720363984,-804.0615192139521,36.001267242059114,46.659191264664734,8.39885253778669,0,1,0,0,0
199.18951302603818,-803.3261628169566,36.02204822637141,46.96806522239718,8.493579072164433,0,1,0,0,0
199.89042640599655,-802.579242398031,36.04673641063273,47.43806685596685,8.586939901983467,0,1,0,0,0
200.5928001376451,-801.8192327953875,36.073660797253254,48.034555473399784,8.674700671657408,0,1,0,0,0
201.29337879369268,-801.0437729880214,36.10096935350448,48.73006814979607,8.756676805450658,0,1,0,0,0
201.9901617419673,-800.2515951637179,36.12814886569977,49.47845500657209,8.841348735656297,0,1,0,0,0
202.6826054461999,-799.4426343319938,36.15576120913029,50.28154344232437,8.916614184049717,0,1,0,0,0
203.36701835040003,-798.6172590022907,36.1841206073761,51.104826078427784,8.983196795990207,0,1,0,0,0
204.04417588410433,-797.7758003855124,36.216995286569,51.904198837212824,9.055946450321207,0,1,0,0,0
204.71446386916796,-796.9185179984197,36.25068135540933,52.686114051514,9.123274187872077,0,1,0,0,0
205.3776718194713,-796.0456166788936,36.2823620017618,53.42734676127445,9.188052260669267,0,1,0,0,0
206.03382835863158,-795.1574243577197,36.31149733886123,54.11172286177302,9.253829943244403,0,1,0,0,0
206.68406638107263,-794.2549276081845,36.336295475997034,54.77294865212652,9.318074182905937,0,1,0,0,0
207.32782672013855,-793.3394560785964,36.362813315168026,55.420806041236325,9.37042039478355,0,1,0,0,0
207.9647825580323,-792.4114912590012,36.39257561117411,56.03349998488553,9.422441478566833,0,1,0,0,0
208.59507293603383,-791.47115943674,36.422421796992424,56.618187983155586,9.479938245890166,0,1,0,0,0
209.21934464003425,-790.51870635245,36.44988275486976,57.143903257021236,9.535468535797287,0,1,0,0,0
209.83935389918042,-789.5553004536778,36.47672305423767,57.64934167903853,9.588727275494225,0,1,0,0,0
210.45498193684034,-788.5809695795178,36.50342102702707,58.135005448225144,9.64556119666335,0,1,0,0,0
211.06597953435266,-787.5957350321114,36.52855340372771,58.582678499144265,9.702215981112902,0,1,0,0,0
211.67289922264172,-786.5996989039704,36.551918430998924,59.00514169514934,9.766610559746029,0,1,0,0,0
212.27678628481226,-785.5927401194349,36.57444044649601,59.41554524424269,9.834598484769781,0,1,0,0,0
212.8772508703987,-784.5742046711966,36.59714325964451,59.81487087115079,9.903181258053808,0,1,0,0,0
213.4750119340024,-783.5443396279588,36.62055788077414,60.230012355323446,9.971842565844998,0,1,0,0,0
214.06875094631687,-782.502703958191,36.64586508441717,60.621567975345904,10.048165076787543,0,1,0,0,0
214.56161180190975,-781.6252809735015,36.666433898545804,60.95477530626067,10.115286838032228,0,1,0,0,0
215.05182879103813,-780.7392997816205,36.687149787135425,61.26369803789909,10.175496951137628,0,1,0,0,0
215.54034102964215,-779.8448527120054,36.70725299865008,61.540726668441046,10.240487411250625,0,1,0,0,0
216.02715967514087,-778.9422014718875,36.72745388541371,61.76420257650823,10.307316290448144,0,1,0,0,0
216.51356549927732,-778.0321362474933,36.74848178382963,61.95402982234155,10.368414867686383,0,1,0,0,0
217.0000603303779,-777.1152671985328,36.77052225340158,62.13003083208029,10.428519949947775,0,1,0,0,0
217.48660717107123,-776.1914215181023,36.79196068532765,62.30105778375024,10.489970133427319,0,1,0,0,0
217.97353144799126,-775.2610656414181,36.81362870130688,62.48738229687106,10.54658832573594,0,1,0,0,0
218.45918543078005,-774.3240339783952,36.83674687966705,62.65919918918203,10.59735466946438,0,1,0,0,0
218.94427522609476,-773.3811663901433,36.861264686845246,62.86530774679465,10.651316751893106,0,1,0,0,0
219.42855811526533,-772.4319879347458,36.885293854214254,63.09798194276311,10.701528673555492,0,1,0,0,0
219.91098884993698,-771.4762380709872,36.90682065654546,63.35020639613202,10.7530214484961,0,1,0,0,0
220.39071680937195,-770.5136464843526,36.92532419767231,63.62686139432324,10.797757831977535,0,1,0,0,0
220.86851224931888,-769.5454642409459,36.94200645834208,63.96639834932522,10.834898827297101,0,1,0,0,0
221.34217930218438,-768.571160194464,36.95883955974132,64.34140800666553,10.86841608229299,0,1,0,0,0
221.8114297989523,-767.5915679819882,36.97671928703785,64.7573853011364,10.894367225441616,0,1,0,0,0
222.27419316815212,-766.60596303083,36.994825810939076,65.17647364126752,10.918291340896848,0,1,0,0,0
222.73042431281647,-765.6152345025912,37.01290913932026,65.57163682967196,10.933358376503433,0,1,0,0,0
223.1799308997579,-764.6193381529301,37.030310691148046,65.93179145862494,10.951679095303687,0,1,0,0,0
223.62407169584185,-763.618853722699,37.04540801588446,66.29530313987544,10.970488080982465,0,3,0,0,0
224.06317344598938,-762.6142364805564,37.05960384178907,66.66408725125245,10.985482405972528,0,3,0,0,0
224.496159668779,-761.6053153369576,37.074502932652834,67.00896586360584,10.999267038036896,0,3,0,0,0
224.92355233512353,-760.5922365840524,37.09088279847056,67.33433474276758,11.014189593478235,0,3,0,0,0
225.34609160129912,-759.5754560874775,37.107347345724705,67.67560620563134,11.034606211087734,0,3,0,0,0
225.7646299714106,-758.5551342433318,37.12266537155956,68.08025833735279,11.04638136136583,0,3,0,0,0
226.1761718763737,-757.53017059993,37.13696932028979,68.47598031574279,11.065138112389969,0,3,0,0,0
226.58095570775913,-756.5009513329715,37.15115016400814,68.86516496462623,11.073209891596749,0,3,0,0,0
226.9788492168882,-755.4676596755162,37.16417422965169,69.24069073080226,11.087038640745286,0,3,0,0,0
227.370938746084,-754.4308881945908,37.174799230694774,69.62407476000759,11.099648771203352,0,3,0,0,0
227.75757268228335,-753.3911360735074,37.18615839146078,70.04683756038422,11.106991376306864,0,3,0,0,0
228.13764222711325,-752.348085985519,37.20023164227605,70.49193366556396,11.116043904736923,0,3,0,0,0
228.5092464616755,-751.3016304988414,37.21697549782694,70.91991240638576,11.119258028870311,0,3,0,0,0
228.8728960083099,-750.2517891870812,37.23381411824376,71.32276996039353,11.12767872287177,0,3,0,0,0
229.22908220632235,-749.1989179300144,37.2488715255633,71.73348217163452,11.128493679071665,0,3,0,0,0
229.57813471276313,-748.1431330824271,37.26365768052638,72.16882782825554,11.1359068659916,0,3,0,0,0
229.919797351351,-747.084796291776,37.281337483599785,72.62927164331946,11.13282686933634,0,3,0,0,0
230.25190816569375,-746.0231850203127,37.30134507343173,73.07160467626713,11.134002657772813,0,3,0,0,0
230.57553872728022,-744.9589047050104,37.323237761668864,73.52907648093729,11.13772767530365,0,3,0,0,0
230.89049574133242,-743.8922290923074,37.34431411214173,73.99096832163751,11.136874474390703,0,3,0,0,0
231.19697410741355,-742.8234237059951,37.363444137200716,74.45255787749262,11.138762854303641,0,3,0,0,0
231.4944969608332,-741.7519520167261,37.38339027184993,74.8919776467069,11.138483120703482,0,3,0,0,0
231.78400601621252,-740.6784411491826,37.405761128105226,75.30656412880374,11.139819738182952,0,3,0,0,0
232.06595752824796,-739.602762054652,37.42763629257679,75.71910347151524,11.136508731881547,0,3,0,0,0
232.33987205050653,-738.5248850667849,37.44689752981067,76.11045181242281,11.13945561654857,0,3,0,0,0
232.60621352563612,-737.4448925321922,37.46571896672249,76.46936489334114,11.141145623320405,0,3,0,0,0
232.86567294195993,-736.3631914146245,37.486246766336265,76.8301963073219,11.1418332093288,0,3,0,0,0
233.1188183974009,-735.2799388542771,37.5090732395649,77.20498268977641,11.139235643499243,0,3,0,0,0
233.3647827815148,-734.1951437676325,37.53203683421016,77.57374069530705,11.137500473080747,0,3,0,0,0
233.60322868131334,-733.1086174473166,37.55366505850107,77.90719016802073,11.135425628422086,0,3,0,0,0
233.8350217656116,-732.0206292103976,37.57397667113692,78.2064563118941,11.136804503639672,0,3,0,0,0
234.06160271994304,-730.9316650275141,37.59516197424382,78.52122361511657,11.133627551301368,0,3,0,0,0
234.28295292227995,-729.8418325008824,37.618447797186676,78.8493255662211,11.131716405169156,0,3,0,0,0
234.49791010515764,-728.7508849389851,37.643137195892635,79.17023681043513,11.129189679072011,0,3,0,0,0
234.70589254930383,-727.6587333902717,37.667704893089834,79.43890300524752,11.126842848473162,0,3,0,0,0
234.90762252744753,-726.5654507828876,37.691443265229466,79.66685900944307,11.129513046375845,0,3,0,0,0
235.10537705401657,-725.4724995493889,37.71450392045081,79.90766261592543,11.10704449382094,0,3,0,0,0
235.29864410572918,-724.3812260404229,37.73724343609065,80.16584941102458,11.080658563235875,0,3,0,0,0
235.48670677479822,-723.2918757302687,37.75872112698853,80.38323132210724,11.057621626605375,0,3,0,0,0
235.67046437086537,-722.204310907051,37.778185333870354,80.56228706018781,11.03429705353906,0,3,0,0,0
235.8514567646198,-721.1179093774408,37.7954309348017,80.73392986929133,11.034226558427067,0,3,0,0,0
236.0297480794252,-720.0305088786408,37.81223169136793,80.92002292517307,11.046492810074676,0,3,0,0,0
236.203907628078,-718.9412226779386,37.83043662719429,81.06855054990393,11.058394135266505,0,3,0,0,0
236.37575834488962,-717.8502062708139,37.85117238275707,81.19313405558613,11.062541082550533,0,3,0,0,0
236.5455616385443,-716.7580906618387,37.87326229717583,81.32146097559867,11.078361400990772,0,3,0,0,0
236.712703230849,-715.6651594815776,37.89747384916991,81.45535099718006,11.073337883655405,0,3,0,0,0
236.8774761123932,-714.5734473569319,37.929121987707916,81.59143275508048,11.044329036711611,0,3,0,0,0
237.03936821984826,-713.4851746316999,37.96644067652524,81.7101016544709,10.99317910455455,0,3,0,0,0
237.19859927613288,-712.4014282273129,38.001279827021065,81.81201049727298,10.938450925038472,0,3,0,0,0
237.35478900314774,-711.3238047491759,38.030351588316265,81.88142933768364,10.865307994684054,0,3,0,0,0
237.50860212830594,-710.2546053249389,38.055883434414866,81.9256314901783,10.766460951460049,0,3,0,0,0
237.66089692572132,-709.1956654367968,38.085840485803786,81.9929891457643,10.659145468894879,0,3,0,0,0
237.80927209631773,-708.1482073366642,38.1233046034351,82.03645417756148,10.528589939957333,0,3,0,0,0
237.95431148301577,-707.1134083345532,38.16369359549135,82.07973887587313,10.409705119898176,0,3,0,0,0
238.0978132279124,-706.0881290435791,38.199353215098384,82.14678820708323,10.328404622607406,0,3,0,0,0
238.23908264632337,-705.0700326608494,38.229919345863166,82.19566864063418,10.2575524055271,0,3,0,0,0
238.37859267706517,-704.058685420081,38.25891744140536,82.22666767418991,10.188251636255444,0,3,0,0,0
238.51700582244666,-703.053367481567,38.28937933202833,82.25349907795405,10.13093968383005,0,3,0,0,0
238.6551217653905,-702.0531227188185,38.322592084109786,82.29669757196206,10.086502807569362,0,3,0,0,0
238.79240513849072,-701.0576507234946,38.35928346291185,82.33152886609551,10.042883038616056,0,3,0,0,0
238.92871855199337,-700.0656430348754,38.39698392041028,82.3370922813097,10.02105691427505,0,3,0,0,0
239.06426575576188,-699.0738043496385,38.42916898224503,82.33334394083462,10.036028184791459,0,3,0,0,0
239.2008133425843,-698.0803724592552,38.45412440020591,82.34408669792393,10.055568567236556,0,3,0,0,0
239.33785481087398,-697.0845792144537,38.47840066701174,82.3586247009718,10.080753123638516,0,3,0,0,0
239.47497620567447,-696.0863348180428,38.507004532776776,82.37512535118374,10.100989502902829,0,3,0,0,0
239.61296107590897,-695.084351837635,38.53463075105101,82.3982581881349,10.140561246219988,0,3,0,0,0
239.75058323954,-694.0805802410468,38.56237904522568,82.41841512601145,10.14611905156664,0,3,0,0,0
239.88674858078593,-693.0748590286821,38.592537004314366,82.4071962974431,10.17478507429617,0,3,0,0,0
240.02373635250842,-692.0664847008884,38.61441414225847,82.40654764312421,10.201291686396681,0,3,0,0,0
240.16105534462258,-691.056377842091,38.62779655195773,82.40242342220041,10.216710534218597,0,3,0,0,0
240.29884020547615,-690.0455169854686,38.64026392977685,82.38898862510558,10.223423480832592,0,3,0,0,0
240.43644189625047,-689.0342925386503,38.65821151509881,82.36843765688485,10.22488061026925,0,3,0,0,0
240.57510527269915,-688.0233180578798,38.68050125129521,82.36876199863258,10.221461417382457,0,3,0,0,0
240.7136002932093,-687.0121898502111,38.702395858056846,82.36613768699453,10.221667278544185,0,3,0,0,0
240.85162620368646,-686.0008551217616,38.72038243785501,82.34547518269756,10.224584772916943,0,3,0,0,0
240.98970133822877,-684.9890990452841,38.7339384675026,82.32770093966715,10.226290857776043,0,3,0,0,0
241.12825516122393,-683.9767972035334,38.745951696112755,82.30807419406115,10.237475966717192,0,3,0,0,0
241.26728894503321,-682.9640930471942,38.7602630795911,82.30358814659904,10.237660244584255,0,3,0,0,0
241.4068446434103,-681.9510935787112,38.77642368040979,82.29585049276993,10.24544996311582,0,3,0,0,0
